三重県,四日市市立大矢知興譲小学校体育館,四日市市,大矢知町１２１２
三重県,四日市市立大矢知興譲小学校グランド,四日市市,大矢知町１２１２
三重県,四日市市立八郷小学校校舎,四日市市,平津町９９番地１
三重県,四日市市立八郷小学校体育館,四日市市,平津町９９番地１
三重県,四日市市立八郷小学校グランド,四日市市,平津町９９番地１
三重県,四日市市立下野小学校校舎,四日市市,朝明町４７５番地１
三重県,四日市市立下野小学校体育館,四日市市,朝明町４７５番地１
三重県,四日市市立下野小学校グランド,四日市市,朝明町４７５番地１
三重県,四日市市立水沢小学校校舎,四日市市,水沢町２４９１
三重県,四日市市立水沢小学校体育館,四日市市,水沢町２４９１
三重県,四日市市立水沢小学校グランド,四日市市,水沢町２４９１
三重県,四日市市立保々小学校校舎,四日市市,西村町２７４１
三重県,四日市市立保々小学校体育館,四日市市,西村町２７４１
三重県,四日市市立保々小学校グランド,四日市市,西村町２７４１
三重県,四日市市立泊山小学校校舎,四日市市,大字日永５５３０番地１９
三重県,四日市市立泊山小学校体育館,四日市市,大字日永５５３０番地１９
三重県,四日市市立泊山小学校グランド,四日市市,大字日永５５３０番地１９
三重県,四日市市立笹川小学校校舎,四日市市,笹川六丁目２５
三重県,四日市市立笹川小学校体育館,四日市市,笹川六丁目２５
三重県,四日市市立笹川小学校グランド,四日市市,笹川六丁目２５
三重県,四日市市立常磐西小学校校舎,四日市市,大字松本７６４
三重県,四日市市立常磐西小学校体育館,四日市市,大字松本７６４
三重県,四日市市立常磐西小学校グランド,四日市市,大字松本７６４
三重県,四日市市立大谷台小学校校舎,四日市市,大谷台一丁目２０４
三重県,四日市市立大谷台小学校体育館,四日市市,大谷台一丁目２０４
三重県,四日市市立大谷台小学校グランド,四日市市,大谷台一丁目２０４
三重県,旧四日市市立笹川西小学校校舎,四日市市,笹川五丁目６２
三重県,旧四日市市立笹川西小学校体育館,四日市市,笹川五丁目６２
三重県,旧四日市市立笹川西小学校グラウンド,四日市市,笹川五丁目６２
三重県,四日市市立三重西小学校校舎,四日市市,三重三丁目１２９
三重県,四日市市立三重西小学校体育館,四日市市,三重三丁目１２９
三重県,四日市市立三重西小学校グランド,四日市市,三重三丁目１２９
三重県,四日市市立桜台小学校校舎,四日市市,桜台一丁目３２
三重県,四日市市立桜台小学校体育館,四日市市,桜台一丁目３２
三重県,四日市市立桜台小学校グランド,四日市市,桜台一丁目３２
三重県,四日市市立三重北小学校校舎,四日市市,山之一色町９０
三重県,四日市市立三重北小学校体育館,四日市市,山之一色町９０
三重県,四日市市立三重北小学校グランド,四日市市,山之一色町９０
三重県,四日市市立八郷西小学校校舎,四日市市,萱生町１０８６
三重県,四日市市立八郷西小学校体育館,四日市市,萱生町１０８６
三重県,四日市市立八郷西小学校グランド,四日市市,萱生町１０８６
三重県,四日市市立羽津北小学校校舎,四日市市,大字羽津５００
三重県,四日市市立羽津北小学校体育館,四日市市,大字羽津５００
三重県,四日市市立羽津北小学校グランド,四日市市,大字羽津５００
三重県,四日市市立内部東小学校校舎,四日市市,采女町４２３番地４
三重県,四日市市立内部東小学校体育館,四日市市,采女町４２３番地４
三重県,四日市市立内部東小学校グランド,四日市市,采女町４２３番地４
三重県,四日市市立中央小学校校舎,四日市市,元新町２-３６
三重県,四日市市立中央小学校体育館,四日市市,元新町２-３６
三重県,四日市市立中央小学校グランド,四日市市,元新町２-３６
三重県,四日市市立楠小学校校舎,四日市市,楠町大字北五味塚２０６０番地９
三重県,四日市市立楠小学校体育館,四日市市,楠町大字北五味塚２０６０番地９
三重県,四日市市立楠小学校グランド,四日市市,楠町大字北五味塚２０６０番地９
三重県,四日市市立中部中学校校舎,四日市市,西浦二丁目５-３６
三重県,四日市市立中部中学校体育館,四日市市,西浦二丁目５-３６
三重県,四日市市立中部中学校グランド,四日市市,西浦二丁目５-３６
三重県,四日市市立橋北中学校校舎,四日市市,高浜町１-４
三重県,四日市市立橋北中学校体育館,四日市市,高浜町１-４
三重県,四日市市立橋北中学校グランド,四日市市,高浜町１-４
三重県,四日市市立塩浜中学校校舎,四日市市,大字塩浜４０９６
三重県,四日市市立塩浜中学校体育館,四日市市,大字塩浜４０９６
三重県,四日市市立塩浜中学校グランド,四日市市,大字塩浜４０９６
三重県,四日市市立港中学校校舎,四日市市,十七軒町１０-４１
三重県,四日市市立港中学校体育館,四日市市,十七軒町１０-４１
三重県,四日市市立港中学校グランド,四日市市,十七軒町１０-４１
三重県,四日市市立山手中学校校舎,四日市市,大字東阿倉川７０
三重県,四日市市立山手中学校体育館,四日市市,大字東阿倉川７０
三重県,四日市市立山手中学校グランド,四日市市,大字東阿倉川７０
三重県,四日市市立富洲原中学校校舎,四日市市,天ヵ須賀五丁目３－１０
三重県,四日市市立富洲原中学校体育館,四日市市,天ヵ須賀五丁目３－１０
三重県,四日市市立富洲原中学校グランド,四日市市,天ヵ須賀五丁目３－１０
三重県,四日市市立富田中学校校舎,四日市市,東茂福町４-１９
三重県,四日市市立富田中学校体育館,四日市市,東茂福町４-１９
三重県,四日市市立富田中学校グランド,四日市市,東茂福町４-１９
三重県,四日市市立笹川中学校校舎,四日市市,西日野町２６８番地２
三重県,四日市市立笹川中学校体育館,四日市市,西日野町２６８番地２
三重県,四日市市立笹川中学校グランド,四日市市,西日野町２６８番地２
三重県,四日市市立南中学校校舎,四日市市,前田町１８-１７
三重県,四日市市立南中学校体育館,四日市市,前田町１８-１７
三重県,四日市市立南中学校グランド,四日市市,前田町１８-１７
三重県,四日市市立西陵中学校校舎,四日市市,西山町７２２９
三重県,四日市市立西陵中学校体育館,四日市市,西山町７２２９
三重県,四日市市立西陵中学校グランド,四日市市,西山町７２２９
三重県,四日市市立三滝中学校校舎,四日市市,高角町２０６８番地２
三重県,四日市市立三滝中学校体育館,四日市市,高角町２０６８番地２
三重県,四日市市立三滝中学校グランド,四日市市,高角町２０６８番地２
三重県,四日市市立大池中学校校舎,四日市市,下海老町２６６２番地１
三重県,四日市市立大池中学校体育館,四日市市,下海老町２６６２番地１
三重県,四日市市立大池中学校グランド,四日市市,下海老町２６６２番地１
三重県,四日市市立朝明中学校校舎,四日市市,平津町４０９番地２
三重県,四日市市立朝明中学校体育館,四日市市,平津町４０９番地２
三重県,四日市市立朝明中学校グランド,四日市市,平津町４０９番地２
三重県,四日市市立保々中学校校舎,四日市市,西村町２７８７番地２
三重県,四日市市立保々中学校体育館,四日市市,西村町２７８７番地２
三重県,四日市市立保々中学校グランド,四日市市,西村町２７８７番地２
三重県,四日市市立常磐中学校校舎,四日市市,大字松本８１０
三重県,四日市市立常磐中学校体育館,四日市市,大字松本８１０
三重県,四日市市立常磐中学校グランド,四日市市,大字松本８１０
三重県,四日市市立西笹川中学校校舎,四日市市,笹川四丁目１０４
三重県,四日市市立西笹川中学校体育館,四日市市,笹川四丁目１０４
三重県,四日市市立西笹川中学校グランド,四日市市,笹川四丁目１０４
三重県,四日市市立三重平中学校校舎,四日市市,三重八丁目１
三重県,四日市市立三重平中学校体育館,四日市市,三重八丁目１
三重県,四日市市立三重平中学校グランド,四日市市,三重八丁目１
三重県,四日市市立羽津中学校校舎,四日市市,大字羽津甲２６
三重県,四日市市立羽津中学校体育館,四日市市,大字羽津甲２６
三重県,四日市市立羽津中学校グランド,四日市市,大字羽津甲２６
三重県,四日市市立西朝明中学校校舎,四日市市,北山町１１６９
三重県,四日市市立西朝明中学校体育館,四日市市,北山町１１６９
三重県,四日市市立西朝明中学校グランド,四日市市,北山町１１６９
三重県,四日市市立桜中学校校舎,四日市市,桜町１６０４
三重県,四日市市立桜中学校体育館,四日市市,桜町１６０４
三重県,四日市市立桜中学校グランド,四日市市,桜町１６０４
三重県,四日市市立内部中学校校舎,四日市市,波木町６９７
三重県,四日市市立内部中学校体育館,四日市市,波木町６９７
三重県,四日市市立内部中学校グランド,四日市市,波木町６９７
三重県,四日市市立楠中学校校舎,四日市市,楠町大字北五味塚２０９２
三重県,四日市市立楠中学校体育館,四日市市,楠町大字北五味塚２０９２
三重県,四日市市立楠中学校グランド,四日市市,楠町大字北五味塚２０９２
三重県,四日市市立羽津幼稚園庁舎,四日市市,大宮西町１９-２２
三重県,四日市市立羽津幼稚園グランド,四日市市,大宮西町１９-２２
三重県,四日市市立常磐中央幼稚園庁舎,四日市市,ときわ五丁目４-５３
三重県,四日市市立常磐中央幼稚園グランド,四日市市,ときわ五丁目４-５３
三重県,中部地区市民センター敷地,四日市市,西浦一丁目８-３
三重県,人権プラザ赤堀,四日市市,赤堀三丁目１-２１
三重県,四日市市立図書館,四日市市,久保田一丁目２-４２
三重県,人権プラザ天白,四日市市,日永二丁目５－１５
三重県,三重北勢健康増進センター,四日市市,塩浜町１番地１１
三重県,人権プラザ神前,四日市市,寺方町２２８１
三重県,あさけプラザ,四日市市,下之宮町２９６番地１
三重県,三滝武道館,四日市市,新浜町１７番２３号
三重県,四日市市総合会館,四日市市,諏訪町２-２
三重県,四日市市本町プラザ,四日市市,本町９-８
三重県,こども未来課分室,四日市市,北条町１１-９
三重県,市民文化課分室,四日市市,昌栄町２１-１０
三重県,楠保健福祉センター　ゆりかもめ,四日市市,楠町北五味塚１４５０番地１
三重県,四日市市立くす南保育園,四日市市,楠町南五味塚７５２
